"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20221","11","서울시","CS200015","세무사사무소","6960","6960","0","2","107","1","76"
"20221","11","서울시","CS200014","회계사사무소","896","896","0","1","6","0","3"
"20221","11","서울시","CS200013","기타법무서비스","2347","2347","0","4","93","3","58"
"20221","11","서울시","CS200012","법무사사무소","2342","2342","0","2","45","1","26"
"20221","11","서울시","CS200011","변리사사무소","961","961","0","2","17","2","14"
"20221","11","서울시","CS200010","변호사사무소","4782","4782","0","3","135","3","127"
"20221","11","서울시","CS200009","동물병원","968","957","11","1","9","1","10"
"20221","11","서울시","CS200008","한의원","3910","3910","0","1","56","1","52"
"20221","11","서울시","CS200007","치과의원","5119","5119","0","1","54","1","47"
"20221","11","서울시","CS200006","일반의원","9927","9927","0","2","222","1","113"
"20221","11","서울시","CS200005","스포츠 강습","7958","7640","318","5","362","2","154"
"20221","11","서울시","CS200004","컴퓨터학원","501","489","12","4","18","1","4"
"20221","11","서울시","CS200003","예술학원","9956","9556","400","4","350","2","182"
"20221","11","서울시","CS200002","외국어학원","2324","2259","65","4","88","3","59"
"20221","11","서울시","CS200001","일반교습학원","23142","21122","2020","4","863","2","512"
"20221","11","서울시","CS100010","커피-음료","26066","19953","6113","5","1196","3","761"
"20221","11","서울시","CS100009","호프-간이주점","17798","15817","1981","2","378","2","384"
"20221","11","서울시","CS100008","분식전문점","12226","9023","3203","3","365","3","342"
"20221","11","서울시","CS100007","치킨전문점","6968","2616","4352","3","206","4","248"
"20221","11","서울시","CS100006","패스트푸드점","6557","3097","3460","4","281","3","184"
"20221","11","서울시","CS100005","제과점","6938","4974","1964","4","259","3","171"
"20221","11","서울시","CS100004","양식음식점","8240","7188","1052","4","314","3","241"
"20221","11","서울시","CS100003","일식음식점","6624","5581","1043","4","231","2","160"
"20221","11","서울시","CS100002","중식음식점","6157","5449","708","4","255","3","192"
"20221","11","서울시","CS100001","한식음식점","57643","50055","7588","3","1489","3","1524"
"20214","11","서울시","CS300043","전자상거래업","21941","21927","14","7","1564","3","554"
"20214","11","서울시","CS300042","주유소","1010","1010","0","2","15","2","16"
"20214","11","서울시","CS300041","예술품","1875","1875","0","5","96","1","22"
"20214","11","서울시","CS300040","재생용품 판매점","1328","1328","0","2","20","1","14"
"20214","11","서울시","CS300039","모터사이클및부품","741","741","0","4","26","1","8"
"20214","11","서울시","CS300038","자동차부품","3806","3801","5","2","82","1","52"
"20214","11","서울시","CS300037","중고차판매","869","869","0","5","46","2","19"
"20214","11","서울시","CS300036","조명용품","11690","11680","10","1","137","1","94"
"20214","11","서울시","CS300035","인테리어","4302","4300","2","2","68","1","62"
"20214","11","서울시","CS300034","악기","756","756","0","2","11","1","8"
"20214","11","서울시","CS300033","철물점","2239","2239","0","1","23","2","33"
"20214","11","서울시","CS300032","가전제품","2597","2597","0","1","35","1","31"
"20214","11","서울시","CS300031","가구","3629","3625","4","3","90","2","54"
"20214","11","서울시","CS300030","중고가구","205","205","0","2","4","1","2"
"20214","11","서울시","CS300029","애완동물","1833","1755","78","8","154","2","44"
"20214","11","서울시","CS300028","화초","5678","5635","43","4","206","2","100"
"20214","11","서울시","CS300027","섬유제품","2978","2975","3","2","44","1","37"
"20214","11","서울시","CS300026","완구","906","904","2","3","27","2","16"
"20214","11","서울시","CS300025","자전거 및 기타운송장비","860","860","0","2","14","1","6"
"20214","11","서울시","CS300024","운동/경기용품","3660","3655","5","3","113","1","43"
"20214","11","서울시","CS300023","미용재료","1506","1506","0","2","27","1","15"
"20214","11","서울시","CS300022","화장품","15639","14633","1006","3","503","2","345"
"20214","11","서울시","CS300021","문구","4528","4068","460","2","79","2","70"
"20214","11","서울시","CS300020","서적","4217","4133","84","2","89","2","62"
"20214","11","서울시","CS300019","의료기기","3857","3833","24","2","69","2","62"
"20214","11","서울시","CS300018","의약품","8389","7855","534","3","213","1","109"
"20214","11","서울시","CS300017","시계및귀금속","5989","5880","109","2","114","1","51"
"20214","11","서울시","CS300016","안경","2678","2022","656","2","39","1","32"
"20214","11","서울시","CS300015","가방","3093","3067","26","3","83","2","63"
"20214","11","서울시","CS300014","신발","5010","4933","77","2","100","2","103"
"20214","11","서울시","CS300013","유아의류","1894","1771","123","3","61","4","66"
"20214","11","서울시","CS300012","한복점","343","343","0","2","6","1","4"
"20214","11","서울시","CS300011","일반의류","50782","50679","103","3","1263","2","1100"
"20214","11","서울시","CS300010","반찬가게","9299","9000","299","4","393","2","194"
"20214","11","서울시","CS300009","청과상","9119","9094","25","3","248","2","183"
"20214","11","서울시","CS300008","수산물판매","6249","6206","43","2","129","1","89"
"20214","11","서울시","CS300007","육류판매","7827","7780","47","4","292","2","185"
"20214","11","서울시","CS300006","미곡판매","3249","3249","0","2","68","2","51"
"20214","11","서울시","CS300005","주류도매","946","946","0","2","23","1","11"
"20214","11","서울시","CS300004","핸드폰","7708","7655","53","3","196","2","161"
"20214","11","서울시","CS300003","컴퓨터및주변장치판매","9786","9784","2","2","200","1","95"
"20214","11","서울시","CS300002","편의점","9265","2286","6979","5","423","3","284"
"20214","11","서울시","CS300001","슈퍼마켓","12122","8734","3388","3","329","3","354"
"20214","11","서울시","CS200047","가정용품임대","1068","1068","0","4","47","2","26"
"20214","11","서울시","CS200046","의류임대","639","638","1","2","10","2","15"
"20214","11","서울시","CS200045","비디오/서적임대","217","195","22","3","6","5","10"
"20214","11","서울시","CS200044","여행사","6922","6917","5","2","110","1","76"
"20214","11","서울시","CS200043","건축물청소","5031","4931","100","4","195","1","57"
"20214","11","서울시","CS200042","통번역서비스","2369","2369","0","4","90","2","42"
"20214","11","서울시","CS200041","사진관","5930","5905","25","4","262","1","85"
"20214","11","서울시","CS200040","녹음실","1188","1186","2","2","24","1","14"
"20214","11","서울시","CS200039","DVD방","47","47","0","2","1","6","3"
"20214","11","서울시","CS200038","독서실","3237","2544","693","5","163","4","142"
"20214","11","서울시","CS200037","노래방","6237","6113","124","4","274","5","290"
"20214","11","서울시","CS200036","고시원","146","146","0","10","14","3","5"
"20214","11","서울시","CS200035","게스트하우스","1096","1077","19","5","55","4","47"
"20214","11","서울시","CS200034","여관","2882","2856","26","2","70","3","93"
"20214","11","서울시","CS200033","부동산중개업","42647","42595","52","4","1753","2","763"
"20214","11","서울시","CS200032","가전제품수리","2968","2965","3","3","80","1","41"
"20214","11","서울시","CS200031","세탁소","5976","4911","1065","2","117","2","140"
"20214","11","서울시","CS200030","피부관리실","6348","6106","242","5","287","2","145"
"20214","11","서울시","CS200029","네일숍","4619","4521","98","5","222","2","110"
"20214","11","서울시","CS200028","미용실","20808","19243","1565","3","611","2","388"
"20214","11","서울시","CS200027","모터사이클수리","670","658","12","3","22","1","8"
"20214","11","서울시","CS200026","자동차미용","1656","1532","124","4","64","2","38"
"20214","11","서울시","CS200025","자동차수리","4678","4174","504","1","49","1","63"
"20214","11","서울시","CS200024","스포츠클럽","3733","3549","184","6","232","2","66"
"20214","11","서울시","CS200023","통신기기수리","572","572","0","1","8","3","19"
"20214","11","서울시","CS200022","복권방","1005","1005","0","8","83","1","11"
"20214","11","서울시","CS200021","기타오락장","1501","1365","136","6","95","4","66"
"20214","11","서울시","CS200020","전자게임장","354","335","19","7","26","4","13"
"20214","11","서울시","CS200019","PC방","1710","1543","167","4","76","5","85"
"20214","11","서울시","CS200018","볼링장","145","145","0","2","3","1","2"
"20214","11","서울시","CS200017","골프연습장","1767","1693","74","7","126","3","44"
"20214","11","서울시","CS200016","당구장","3710","3654","56","6","232","4","148"
"20214","11","서울시","CS200015","세무사사무소","6929","6929","0","2","153","1","59"
"20214","11","서울시","CS200014","회계사사무소","893","893","0","2","21","1","7"
"20214","11","서울시","CS200013","기타법무서비스","2312","2312","0","4","91","2","45"
"20214","11","서울시","CS200012","법무사사무소","2323","2323","0","1","33","1","16"
"20214","11","서울시","CS200011","변리사사무소","958","958","0","2","16","0","2"
"20214","11","서울시","CS200010","변호사사무소","4774","4774","0","3","142","2","72"
"20214","11","서울시","CS200009","동물병원","969","958","11","1","10","0","3"
"20214","11","서울시","CS200008","한의원","3906","3906","0","2","58","1","53"
"20214","11","서울시","CS200007","치과의원","5112","5112","0","1","42","1","30"
"20214","11","서울시","CS200006","일반의원","9818","9818","0","2","159","1","78"
"20214","11","서울시","CS200005","스포츠 강습","7750","7436","314","6","483","2","167"
"20214","11","서울시","CS200004","컴퓨터학원","487","481","6","2","11","1","4"
"20214","11","서울시","CS200003","예술학원","9788","9389","399","3","319","2","186"
"20214","11","서울시","CS200002","외국어학원","2295","2230","65","4","101","1","33"
"20214","11","서울시","CS200001","일반교습학원","22791","20807","1984","4","949","2","439"
"20214","11","서울시","CS100010","커피-음료","25631","19628","6003","7","1780","4","896"
"20214","11","서울시","CS100009","호프-간이주점","17804","15812","1992","4","741","5","798"
"20214","11","서울시","CS100008","분식전문점","12203","8979","3224","5","653","4","517"
"20214","11","서울시","CS100007","치킨전문점","7010","2624","4386","7","476","6","383"
"20214","11","서울시","CS100006","패스트푸드점","6460","3043","3417","7","452","4","234"
"20214","11","서울시","CS100005","제과점","6850","4877","1973","6","407","3","219"
"20214","11","서울시","CS100004","양식음식점","8167","7127","1040","7","580","4","282"
"20214","11","서울시","CS100003","일식음식점","6553","5519","1034","6","386","3","212"
"20214","11","서울시","CS100002","중식음식점","6094","5409","685","6","337","3","205"
"20214","11","서울시","CS100001","한식음식점","57678","50079","7599","5","2679","4","2025"
"20213","11","서울시","CS300043","전자상거래업","20931","20918","13","4","865","3","636"
"20213","11","서울시","CS300042","주유소","1011","1011","0","2","18","2","19"
"20213","11","서울시","CS300041","예술품","1801","1801","0","3","54","2","31"
"20213","11","서울시","CS300040","재생용품 판매점","1322","1322","0","1","14","1","19"
"20213","11","서울시","CS300039","모터사이클및부품","723","723","0","2","16","1","10"
"20213","11","서울시","CS300038","자동차부품","3776","3771","5","1","43","2","64"
